id,price_max,mean_true
90314,Work In Progess,170.18
90315,Work In Progess,169.78
89332,Work In Progess,171.67
90316,Work In Progess,170.27
90646,Work In Progess,171
87368,Work In Progess,171.73
90648,Work In Progess,171.41
90649,Work In Progess,171.41
87371,Work In Progess,170.23
87372,Work In Progess,169.74
89667,Work In Progess,170.25
90324,Work In Progess,169.68
90325,Work In Progess,169.96
89342,Work In Progess,170.7
90326,Work In Progess,170.9
90656,Work In Progess,171.26
87378,Work In Progess,171.52
89346,Work In Progess,171.56
89344,Work In Progess,169.72
87381,Work In Progess,169.69
87382,Work In Progess,169.8
89350,Work In Progess,171.53
90334,Work In Progess,170.42
90335,Work In Progess,170.72
89352,Work In Progess,170.01
90336,Work In Progess,169.69
90666,Work In Progess,170.22
87388,Work In Progess,171.47
86403,Work In Progess,171.69
89357,Work In Progess,170.28
87391,Work In Progess,171.16
87392,Work In Progess,170.95
87393,Work In Progess,169.44
90344,Work In Progess,170.34
90345,Work In Progess,171.15
89362,Work In Progess,171.59
90346,Work In Progess,171.62
90676,Work In Progess,170.97
86414,Work In Progess,170.74
89366,Work In Progess,170.61
89367,Work In Progess,170.32
87400,Work In Progess,170.91
90352,Work In Progess,169.97
87402,Work In Progess,169.75
90354,Work In Progess,170.01
90355,Work In Progess,171.3
88389,Work In Progess,170.15
90356,Work In Progess,169.87
90686,Work In Progess,169.64
86424,Work In Progess,171.46
87409,Work In Progess,169.62
89377,Work In Progess,170.77
87410,Work In Progess,170.64
90362,Work In Progess,171.76
87412,Work In Progess,169.76
85443,Work In Progess,171.67
90365,Work In Progess,171
88399,Work In Progess,171.29
90366,Work In Progess,170.1
90696,Work In Progess,171.35
90697,Work In Progess,170.19
87419,Work In Progess,169.64
89387,Work In Progess,170.12
87420,Work In Progess,171.24
90372,Work In Progess,171.85
87422,Work In Progess,171.12
89718,Work In Progess,171.79
90375,Work In Progess,170.4
88408,Work In Progess,169.72
89393,Work In Progess,170.6
88738,Work In Progess,170.68
90706,Work In Progess,171.69
87429,Work In Progess,170.51
86443,Work In Progess,170.23
87430,Work In Progess,170.9
90382,Work In Progess,171.48
87432,Work In Progess,169.81
89728,Work In Progess,170.59
90385,Work In Progess,171.33
88418,Work In Progess,169.5
89402,Work In Progess,169.73
89075,Work In Progess,170.76
90716,Work In Progess,171.57
87439,Work In Progess,169.83
89406,Work In Progess,169.37
87440,Work In Progess,170.65
87441,Work In Progess,170.39
87442,Work In Progess,171.12
89738,Work In Progess,169.47
90395,Work In Progess,171.28
88428,Work In Progess,170.54
90722,Work In Progess,170.14
90397,Work In Progess,169.81
88759,Work In Progess,171.8
87449,Work In Progess,170.53
89416,Work In Progess,170.6
90400,Work In Progess,170.01
84827,Work In Progess,171.81
87452,Work In Progess,170.04
88107,Work In Progess,171.18
90404,Work In Progess,171.04
90405,Work In Progess,170.74
89422,Work In Progess,171.48
90406,Work In Progess,171.58
88769,Work In Progess,170.28
87458,Work In Progess,169.96
89426,Work In Progess,169.43
90410,Work In Progess,170.33
87461,Work In Progess,170.7
87462,Work In Progess,171.73
88117,Work In Progess,171.34
90414,Work In Progess,170.04
90415,Work In Progess,171.88
89432,Work In Progess,169.67
90416,Work In Progess,170.86
88779,Work In Progess,169.99
87468,Work In Progess,169.61
89436,Work In Progess,170.68
90749,Work In Progess,170.9
87471,Work In Progess,170.2
87472,Work In Progess,169.44
88127,Work In Progess,169.64
90424,Work In Progess,170.48
90425,Work In Progess,171.03
89442,Work In Progess,169.74
90426,Work In Progess,171.39
89115,Work In Progess,169.61
87478,Work In Progess,171.08
89446,Work In Progess,170.1
89444,Work In Progess,171.69
87481,Work In Progess,171.23
87482,Work In Progess,170.3
90433,Work In Progess,170.43
90434,Work In Progess,171.36
90435,Work In Progess,170.94
89452,Work In Progess,169.5
90436,Work In Progess,170.94
89125,Work In Progess,170.12
87488,Work In Progess,170.65
89456,Work In Progess,171.55
87489,Work In Progess,171.06
87491,Work In Progess,170.06
87492,Work In Progess,170.21
87493,Work In Progess,171.22
90444,Work In Progess,171.26
90445,Work In Progess,169.89
89462,Work In Progess,170.92
90446,Work In Progess,169.67
89135,Work In Progess,169.91
86514,Work In Progess,170.03
89466,Work In Progess,170.19
89467,Work In Progess,169.79
87500,Work In Progess,171.38
90452,Work In Progess,171.31
87502,Work In Progess,171.74
90454,Work In Progess,170.73
90455,Work In Progess,170.26
88489,Work In Progess,170.42
90456,Work In Progess,171.84
89145,Work In Progess,171.88
86524,Work In Progess,169.84
87509,Work In Progess,170.43
89477,Work In Progess,171.79
87510,Work In Progess,171.31
90462,Work In Progess,169.45
87512,Work In Progess,169.91
85543,Work In Progess,170.59
90465,Work In Progess,171.24
88499,Work In Progess,170.43
90466,Work In Progess,170.43
88828,Work In Progess,169.52
91121,Work In Progess,170.87
87519,Work In Progess,171.76
89487,Work In Progess,170.46
87520,Work In Progess,171.87
90472,Work In Progess,169.63
87522,Work In Progess,171.31
89161,Work In Progess,169.98
90475,Work In Progess,169.95
88508,Work In Progess,170.01
89493,Work In Progess,169.4
89165,Work In Progess,171.77
88839,Work In Progess,169.91
87529,Work In Progess,169.8
86543,Work In Progess,171.67
87530,Work In Progess,169.87
90482,Work In Progess,170.21
87532,Work In Progess,170.89
89171,Work In Progess,169.89
90485,Work In Progess,171.02
88518,Work In Progess,171.77
90812,Work In Progess,171.11
90486,Work In Progess,171.86
88849,Work In Progess,169.85
87539,Work In Progess,171
89506,Work In Progess,171.84
87540,Work In Progess,171.28
87541,Work In Progess,171.77
87542,Work In Progess,171.66
89181,Work In Progess,171.07
90495,Work In Progess,169.78
90602,Work In Progess,169.65
90493,Work In Progess,171.28
90497,Work In Progess,170
88859,Work In Progess,171.73
87549,Work In Progess,169.84
89516,Work In Progess,171.4
90500,Work In Progess,171.64
84927,Work In Progess,170.74
87552,Work In Progess,170.04
89191,Work In Progess,171.72
89849,Work In Progess,171.46
90176,Work In Progess,171.02
90832,Work In Progess,171.39
85913,Work In Progess,170.93
88869,Work In Progess,170.78
90509,Work In Progess,170.75
89526,Work In Progess,171.05
90839,Work In Progess,170.81
89528,Work In Progess,170.75
88872,Work In Progess,170.01
89854,Work In Progess,169.78
88656,Work In Progess,170.52
90622,Work In Progess,170.62
90842,Work In Progess,170.81
90516,Work In Progess,171.84
88879,Work In Progess,171.2
90519,Work In Progess,169.62
89207,Work In Progess,170.21
90849,Work In Progess,170.71
89538,Work In Progess,169.55
87899,Work In Progess,170.52
89539,Work In Progess,170.47
90522,Work In Progess,171.57
90196,Work In Progess,169.64
88887,Work In Progess,169.71
88884,Work In Progess,169.74
89215,Work In Progess,170.2
90529,Work In Progess,170.7
89546,Work In Progess,169.4
90859,Work In Progess,170.86
87909,Work In Progess,170.1
88564,Work In Progess,169.72
88237,Work In Progess,169.63
90532,Work In Progess,171.54
90642,Work In Progess,171.81
88897,Work In Progess,171.14
88898,Work In Progess,169.56
89225,Work In Progess,171.03
90539,Work In Progess,171.34
89556,Work In Progess,170.4
89554,Work In Progess,171.25
87919,Work In Progess,169.86
87918,Work In Progess,171.65
89669,Work In Progess,170.86
90542,Work In Progess,169.95
90543,Work In Progess,171.07
88906,Work In Progess,170.16
90873,Work In Progess,169.45
89235,Work In Progess,169.67
89565,Work In Progess,169.5
89566,Work In Progess,170.03
87599,Work In Progess,169.98
87929,Work In Progess,169.39
88912,Work In Progess,170.94
87928,Work In Progess,169.42
90222,Work In Progess,169.93
90553,Work In Progess,170.62
90663,Work In Progess,169.44
90883,Work In Progess,171.55
89245,Work In Progess,170.42
89243,Work In Progess,170.73
87609,Work In Progess,169.48
87608,Work In Progess,169.49
87939,Work In Progess,171.66
89579,Work In Progess,171.74
88922,Work In Progess,171.17
90232,Work In Progess,170.71
90563,Work In Progess,169.82
90673,Work In Progess,169.82
90893,Work In Progess,171.6
89255,Work In Progess,171.63
90239,Work In Progess,169.97
87619,Work In Progess,171.65
87618,Work In Progess,171.4
87948,Work In Progess,171.41
89589,Work In Progess,169.46
89699,Work In Progess,170.97
90242,Work In Progess,170.81
90573,Work In Progess,171.37
90683,Work In Progess,169.61
89593,Work In Progess,171.67
88937,Work In Progess,171.63
88939,Work In Progess,170.93
87629,Work In Progess,170.29
87628,Work In Progess,170.46
89597,Work In Progess,170.4
89599,Work In Progess,169.49
88942,Work In Progess,169.96
88723,Work In Progess,171.18
90583,Work In Progess,170.73
90253,Work In Progess,171.74
90912,Work In Progess,170.96
88947,Work In Progess,171.74
88949,Work In Progess,170.94
87639,Work In Progess,169.83
90590,Work In Progess,169.61
90919,Work In Progess,171.41
89608,Work In Progess,170.19
88625,Work In Progess,169.62
88626,Work In Progess,171.6
90593,Work In Progess,171.02
90263,Work In Progess,170.7
88628,Work In Progess,169.74
90598,Work In Progess,171.73
88959,Work In Progess,170.13
87648,Work In Progess,171.26
84698,Work In Progess,169.84
90929,Work In Progess,171.74
90271,Work In Progess,169.74
88635,Work In Progess,170.3
88636,Work In Progess,171.26
88746,Work In Progess,170.47
90276,Work In Progess,171.88
90932,Work In Progess,170.25
90607,Work In Progess,171.09
88969,Work In Progess,171.5
90609,Work In Progess,171.2
84707,Work In Progess,171.5
90939,Work In Progess,170.5
85036,Work In Progess,171.44
88645,Work In Progess,171.71
88646,Work In Progess,169.71
90612,Work In Progess,171.28
88644,Work In Progess,170.34
90942,Work In Progess,171.32
90617,Work In Progess,171.47
84713,Work In Progess,169.67
90619,Work In Progess,170.79
84717,Work In Progess,170.67
90949,Work In Progess,170.67
85046,Work In Progess,169.74
88655,Work In Progess,169.6
89749,Work In Progess,169.6
90075,Work In Progess,170.51
90296,Work In Progess,170.33
88987,Work In Progess,171.58
90627,Work In Progess,170.28
88989,Work In Progess,170.97
90629,Work In Progess,170.18
84727,Work In Progess,171.78
89644,Work In Progess,170.5
90301,Work In Progess,171.09
88665,Work In Progess,171.64
88666,Work In Progess,169.8
90632,Work In Progess,170.94
88667,Work In Progess,170.04
88997,Work In Progess,171.86
90637,Work In Progess,169.87
88999,Work In Progess,171.53
90639,Work In Progess,170.39
84737,Work In Progess,170.26
87689,Work In Progess,169.88
88344,Work In Progess,169.7
89659,Work In Progess,170.47
88676,Work In Progess,170.66
90096,Work In Progess,170.64
90643,Work In Progess,170.59
89005,Work In Progess,170.14
90647,Work In Progess,171.15
89007,Work In Progess,170.2
90319,Work In Progess,171.21
84747,Work In Progess,169.95
86713,Work In Progess,171.78
88028,Work In Progess,171.45
88137,Work In Progess,169.86
88686,Work In Progess,169.43
88687,Work In Progess,171.23
90653,Work In Progess,171.08
89015,Work In Progess,169.74
90983,Work In Progess,171.89
90658,Work In Progess,170.88
90659,Work In Progess,171.26
87709,Work In Progess,171.61
91643,Work In Progess,171.47
88038,Work In Progess,169.57
89679,Work In Progess,169.39
88696,Work In Progess,169.73
88697,Work In Progess,170.69
88806,Work In Progess,171.77
89025,Work In Progess,169.43
90993,Work In Progess,170.64
90668,Work In Progess,169.43
90669,Work In Progess,171.65
87719,Work In Progess,171.36
91653,Work In Progess,171.13
88047,Work In Progess,170.55
89689,Work In Progess,169.48
88703,Work In Progess,171.45
88706,Work In Progess,170.97
90126,Work In Progess,171.6
89035,Work In Progess,169.9
89693,Work In Progess,171.25
90678,Work In Progess,170.33
90679,Work In Progess,169.95
87729,Work In Progess,171.36
91663,Work In Progess,170.97
89698,Work In Progess,171.52
88167,Work In Progess,171.47
88713,Work In Progess,169.61
88716,Work In Progess,170.62
90136,Work In Progess,171.63
89045,Work In Progess,170.35
89702,Work In Progess,171.8
90688,Work In Progess,171.35
90689,Work In Progess,171.27
87739,Work In Progess,170.21
90690,Work In Progess,169.93
89707,Work In Progess,170.34
89708,Work In Progess,169.35
90141,Work In Progess,169.79
88726,Work In Progess,171.19
90693,Work In Progess,170.4
89055,Work In Progess,169.63
91021,Work In Progess,170.47
90698,Work In Progess,170.98
90699,Work In Progess,170.89
87748,Work In Progess,171.45
84798,Work In Progess,170.02
89717,Work In Progess,170.35
91029,Work In Progess,171.59
88733,Work In Progess,170.59
88736,Work In Progess,169.85
90702,Work In Progess,170.62
89065,Work In Progess,169.75
91031,Work In Progess,171.37
90707,Work In Progess,169.37
90708,Work In Progess,171.75
90709,Work In Progess,171.02
84807,Work In Progess,170.09
89727,Work In Progess,169.73
88088,Work In Progess,170.81
88743,Work In Progess,170.07
89944,Work In Progess,170.92
90712,Work In Progess,170.45
90386,Work In Progess,171.5
91041,Work In Progess,170.08
90717,Work In Progess,171.47
84813,Work In Progess,170.83
90719,Work In Progess,170.87
84817,Work In Progess,169.81
89737,Work In Progess,171.54
88098,Work In Progess,170.72
89739,Work In Progess,170.22
91049,Work In Progess,170.93
90393,Work In Progess,171.72
89085,Work In Progess,171.07
89086,Work In Progess,171.78
91052,Work In Progess,169.54
90728,Work In Progess,169.99
90729,Work In Progess,171.88
91057,Work In Progess,171.74
91058,Work In Progess,169.9
90401,Work In Progess,171.7
87999,Work In Progess,170.58
89639,Work In Progess,171.23
90732,Work In Progess,169.55
89095,Work In Progess,170.53
89096,Work In Progess,170.13
91062,Work In Progess,171.3
91065,Work In Progess,169.74
90739,Work In Progess,170.65
84837,Work In Progess,170.66
91068,Work In Progess,169.65
88444,Work In Progess,170.16
89101,Work In Progess,170.23
90085,Work In Progess,169.69
90742,Work In Progess,169.67
89102,Work In Progess,171.37
89105,Work In Progess,171.33
91072,Work In Progess,170.16
90091,Work In Progess,170.19
90090,Work In Progess,171.35
84847,Work In Progess,171.67
87799,Work In Progess,170.46
88454,Work In Progess,171.82
89111,Work In Progess,170.34
90202,Work In Progess,170.44
88787,Work In Progess,171.37
89112,Work In Progess,170.31
88894,Work In Progess,171.36
91082,Work In Progess,170.56
90100,Work In Progess,170.62
90759,Work In Progess,171.9
87809,Work In Progess,169.78
87808,Work In Progess,169.72
89884,Work In Progess,170.55
88139,Work In Progess,170.95
89121,Work In Progess,171
88797,Work In Progess,169.47
88798,Work In Progess,171
89012,Work In Progess,171.62
91092,Work In Progess,171.85
90110,Work In Progess,170.5
90769,Work In Progess,169.4
87819,Work In Progess,171.42
87818,Work In Progess,171.48
91099,Work In Progess,170.4
88149,Work In Progess,170.07
89131,Work In Progess,170.3
90332,Work In Progess,170.2
90773,Work In Progess,171.08
88807,Work In Progess,169.79
91101,Work In Progess,170.18
90120,Work In Progess,170.83
90779,Work In Progess,170.42
87829,Work In Progess,171.85
91763,Work In Progess,171.05
91108,Work In Progess,169.84
91109,Work In Progess,171
89141,Work In Progess,170.48
90342,Work In Progess,171.41
90783,Work In Progess,171.09
88817,Work In Progess,171.85
91111,Work In Progess,171.59
90130,Work In Progess,170.25
90789,Work In Progess,170.01
87839,Work In Progess,171.6
90790,Work In Progess,171.14
84998,Work In Progess,171.65
91119,Work In Progess,170.42
89151,Work In Progess,169.55
90243,Work In Progess,171.64
90793,Work In Progess,171.66
89155,Work In Progess,171.83
87187,Work In Progess,171.37
90140,Work In Progess,171.81
90799,Work In Progess,170.12
87848,Work In Progess,171.67
84898,Work In Progess,171.53
88177,Work In Progess,169.96
91019,Work In Progess,170.11
90143,Work In Progess,170.07
90146,Work In Progess,171.22
90802,Work In Progess,169.67
90476,Work In Progess,170.3
91131,Work In Progess,169.94
90150,Work In Progess,170.68
90808,Work In Progess,171.46
90809,Work In Progess,171.01
84907,Work In Progess,170.73
88187,Work In Progess,171.31
90481,Work In Progess,171.39
91139,Work In Progess,171.37
89282,Work In Progess,171.19
90483,Work In Progess,171.84
88847,Work In Progess,171.3
89176,Work In Progess,169.54
87209,Work In Progess,169.89
84913,Work In Progess,170.28
90819,Work In Progess,170.39
84917,Work In Progess,170.66
85243,Work In Progess,170.77
90492,Work In Progess,169.82
90055,Work In Progess,170.3
89949,Work In Progess,170.91
90273,Work In Progess,169.84
90496,Work In Progess,169.78
89186,Work In Progess,171.13
87219,Work In Progess,169.4
90828,Work In Progess,171.72
90829,Work In Progess,169.63
89513,Work In Progess,169.64
89518,Work In Progess,171.79
90501,Work In Progess,170.82
90173,Work In Progess,171.17
90283,Work In Progess,171.11
90502,Work In Progess,170.63
90396,Work In Progess,170.99
89196,Work In Progess,171.56
87229,Work In Progess,171.72
89198,Work In Progess,169.49
89523,Work In Progess,170.48
84937,Work In Progess,171.02
90292,Work In Progess,170.38
89744,Work In Progess,170.16
89092,Work In Progess,171.86
90293,Work In Progess,169.64
88654,Work In Progess,170.06
88877,Work In Progess,169.4
89203,Work In Progess,171.86
87239,Work In Progess,170.28
89535,Work In Progess,169.77
90191,Work In Progess,171.63
84947,Work In Progess,171.66
88882,Work In Progess,169.6
89864,Work In Progess,171.83
89649,Work In Progess,171.32
88338,Work In Progess,170.5
85713,Work In Progess,170.38
88664,Work In Progess,171.44
88998,Work In Progess,170.34
89213,Work In Progess,170.91
89217,Work In Progess,170.42
89543,Work In Progess,171.4
90201,Work In Progess,170.7
87908,Work In Progess,170.6
89549,Work In Progess,171.65
90092,Work In Progess,171.77
90972,Work In Progess,171.74
89002,Work In Progess,169.39
88674,Work In Progess,169.93
90973,Work In Progess,170.5
89223,Work In Progess,169.77
89227,Work In Progess,171.66
90869,Work In Progess,171.75
88244,Work In Progess,170.57
88354,Work In Progess,170.93
89011,Work In Progess,171.54
90212,Work In Progess,170.08
90322,Work In Progess,171.41
87048,Work In Progess,171.49
89122,Work In Progess,169.7
88907,Work In Progess,170.77
89233,Work In Progess,169.79
90548,Work In Progess,170.44
90879,Work In Progess,170.22
88254,Work In Progess,170
89894,Work In Progess,170.9
90221,Work In Progess,169.94
90005,Work In Progess,170.19
89021,Work In Progess,169.84
89022,Work In Progess,170.54
89572,Work In Progess,170.83
88917,Work In Progess,169.38
87277,Work In Progess,170.36
90228,Work In Progess,169.46
90889,Work In Progess,169.37
88264,Work In Progess,171.76
90890,Work In Progess,171.82
90231,Work In Progess,169.38
87938,Work In Progess,169.9
89360,Work In Progess,171.78
89032,Work In Progess,170.97
89582,Work In Progess,171.22
88927,Work In Progess,171.15
87287,Work In Progess,170.99
89254,Work In Progess,171.4
90899,Work In Progess,171.89
86307,Work In Progess,169.55
91008,Work In Progess,171.29
91009,Work In Progess,170.46
90025,Work In Progess,169.69
89041,Work In Progess,169.47
89042,Work In Progess,169.62
90902,Work In Progess,170.86
91011,Work In Progess,169.42
90249,Work In Progess,170.66
87299,Work In Progess,171.3
90908,Work In Progess,170.66
90909,Work In Progess,170.25
85006,Work In Progess,170.01
89489,Work In Progess,171.08
90035,Work In Progess,171.53
89272,Work In Progess,171.54
90037,Work In Progess,170.48
88727,Work In Progess,169.58
88728,Work In Progess,170.97
89276,Work In Progess,169.89
87308,Work In Progess,170.23
85012,Work In Progess,171.01
89279,Work In Progess,170.17
85016,Work In Progess,169.67
88952,Work In Progess,169.63
89603,Work In Progess,170.38
90042,Work In Progess,171.88
90047,Work In Progess,171.46
90376,Work In Progess,170.58
89612,Work In Progess,170.26
89286,Work In Progess,170.15
87318,Work In Progess,171.3
90928,Work In Progess,169.82
89289,Work In Progess,170.11
89616,Work In Progess,170.79
88962,Work In Progess,170.95
90491,Work In Progess,171.43
91039,Work In Progess,170.63
90383,Work In Progess,170.04
89621,Work In Progess,171.13
88639,Work In Progess,171.71
89296,Work In Progess,170.21
87328,Work In Progess,171.27
89297,Work In Progess,170.27
89299,Work In Progess,170.34
90281,Work In Progess,169.45
88972,Work In Progess,171.65
89954,Work In Progess,169.8
90062,Work In Progess,171.73
91048,Work In Progess,169.7
88464,Work In Progess,169.82
88649,Work In Progess,170.94
88979,Work In Progess,169.75
87338,Work In Progess,170.42
89635,Work In Progess,171.19
89308,Work In Progess,171.77
89418,Work In Progess,171.24
90291,Work In Progess,171.45
88982,Work In Progess,170.26
90072,Work In Progess,171.1
88438,Work In Progess,170.99
85813,Work In Progess,171.54
88659,Work In Progess,170.32
89315,Work In Progess,170.41
87348,Work In Progess,170.84
89645,Work In Progess,170.95
90959,Work In Progess,169.96
89646,Work In Progess,171.48
88007,Work In Progess,170.63
90082,Work In Progess,170.76
90411,Work In Progess,170.34
90412,Work In Progess,169.87
88777,Work In Progess,171.38
90088,Work In Progess,171.14
89325,Work In Progess,171.46
90309,Work In Progess,170.85
89655,Work In Progess,170.28
90969,Work In Progess,169.75
89654,Work In Progess,171.11
88017,Work In Progess,171.19
89874,Work In Progess,170.96
90095,Work In Progess,170.98
90097,Work In Progess,169.89
88784,Work In Progess,169.43
90422,Work In Progess,171.47
89335,Work In Progess,170.45
90318,Work In Progess,170.64
90978,Work In Progess,170.35
90979,Work In Progess,170.69
91088,Work In Progess,169.93
91015,Work In Progess,171
89998,Work In Progess,170.2
90431,Work In Progess,170.14
90106,Work In Progess,171.25
88684,Work In Progess,169.8
88689,Work In Progess,171.76
90000,Work In Progess,171.41
90329,Work In Progess,171.5
90988,Work In Progess,170.73
90989,Work In Progess,169.96
88364,Work In Progess,170.65
90990,Work In Progess,169.43
90111,Work In Progess,170.39
90441,Work In Progess,170.65
90116,Work In Progess,170.82
88698,Work In Progess,170.39
88699,Work In Progess,171.71
90010,Work In Progess,170.87
90997,Work In Progess,169.56
90998,Work In Progess,171.33
90999,Work In Progess,169.64
86407,Work In Progess,169.98
88049,Work In Progess,170.46
90015,Work In Progess,171.57
90451,Work In Progess,169.37
89031,Work In Progess,169.8
88707,Work In Progess,171.58
91001,Work In Progess,171.35
90020,Work In Progess,169.64
91005,Work In Progess,170.03
91006,Work In Progess,169.48
91007,Work In Progess,171.15
91117,Work In Progess,170.08
89479,Work In Progess,171.22
90131,Work In Progess,169.88
90461,Work In Progess,170.46
91118,Work In Progess,169.38
88717,Work In Progess,171.04
88827,Work In Progess,171.12
90030,Work In Progess,170.14
88643,Work In Progess,171.71
91016,Work In Progess,171.22
85112,Work In Progess,169.53
91018,Work In Progess,169.73
90251,Work In Progess,169.59
90471,Work In Progess,169.77
90142,Work In Progess,170.74
91128,Work In Progess,171.06
89492,Work In Progess,170.93
88837,Work In Progess,169.93
90040,Work In Progess,170.65
91025,Work In Progess,169.57
91026,Work In Progess,169.67
91027,Work In Progess,170.51
91028,Work In Progess,169.93
90041,Work In Progess,169.77
90045,Work In Progess,171.87
91138,Work In Progess,170.5
88623,Work In Progess,169.86
89392,Work In Progess,171.18
90048,Work In Progess,170.87
90050,Work In Progess,170.17
91035,Work In Progess,169.81
91036,Work In Progess,170.95
91037,Work In Progess,169.74
91038,Work In Progess,169.9
90381,Work In Progess,170.01
89613,Work In Progess,171.55
89071,Work In Progess,169.91
89292,Work In Progess,169.48
88747,Work In Progess,170.65
88744,Work In Progess,169.35
91042,Work In Progess,169.65
91045,Work In Progess,170.95
91046,Work In Progess,171.58
91047,Work In Progess,170.84
85143,Work In Progess,170.32
90392,Work In Progess,170.07
90065,Work In Progess,169.69
89081,Work In Progess,170.25
89338,Work In Progess,171.73
90211,Work In Progess,170.14
88754,Work In Progess,169.76
87117,Work In Progess,171
91055,Work In Progess,170.47
87448,Work In Progess,171.74
89413,Work In Progess,170.72
91602,Work In Progess,170.93
91712,Work In Progess,169.84
89636,Work In Progess,171.58
89964,Work In Progess,171.32
91098,Work In Progess,169.58
91059,Work In Progess,171.85
88764,Work In Progess,170.67
87127,Work In Progess,171.56
89425,Work In Progess,170.64
90409,Work In Progess,169.6
91067,Work In Progess,171.21
86477,Work In Progess,171.75
89754,Work In Progess,171.01
88992,Work In Progess,170
89974,Work In Progess,169.63
91107,Work In Progess,171.37
90302,Work In Progess,170.83
89428,Work In Progess,171.25
87137,Work In Progess,171.08
89435,Work In Progess,169.58
90419,Work In Progess,170.83
91077,Work In Progess,171.56
91078,Work In Progess,170.57
89764,Work In Progess,170.93
89984,Work In Progess,170.24
89439,Work In Progess,169.82
90312,Work In Progess,169.87
88677,Work In Progess,170.36
91079,Work In Progess,170.52
87147,Work In Progess,170.73
89445,Work In Progess,170.56
90429,Work In Progess,170.16
91087,Work In Progess,170.27
88718,Work In Progess,171.51
89156,Work In Progess,170.29
90101,Work In Progess,170.33
89997,Work In Progess,171.01
88027,Work In Progess,169.61
90432,Work In Progess,171.74
88794,Work In Progess,171.18
87157,Work In Progess,171.33
89455,Work In Progess,171.48
91096,Work In Progess,170.54
88144,Work In Progess,170.8
90148,Work In Progess,171
89459,Work In Progess,171.32
90333,Work In Progess,169.79
90001,Work In Progess,169.53
88037,Work In Progess,170.13
89132,Work In Progess,171.12
90007,Work In Progess,170.65
87167,Work In Progess,171.87
89465,Work In Progess,170.12
89138,Work In Progess,169.91
88154,Work In Progess,170.46
88844,Work In Progess,169.81
89469,Work In Progess,170.51
90121,Work In Progess,170.24
90011,Work In Progess,169.89
90341,Work In Progess,171.04
89472,Work In Progess,170.76
90453,Work In Progess,171.33
87177,Work In Progess,171.88
89146,Work In Progess,169.57
89148,Work In Progess,170.49
88164,Work In Progess,169.65
89584,Work In Progess,169.83
89259,Work In Progess,170.4
90021,Work In Progess,170.8
90351,Work In Progess,170.43
89694,Work In Progess,171.06
89482,Work In Progess,171.08
89592,Work In Progess,169.68
89736,Work In Progess,170.79
89443,Work In Progess,171.67
89158,Work In Progess,169.89
91126,Work In Progess,171.16
91127,Work In Progess,169.67
89379,Work In Progess,171.42
90031,Work In Progess,170.59
89051,Work In Progess,170.5
91017,Work In Progess,170.66
89382,Work In Progess,169.86
90363,Work In Progess,170.3
89091,Work In Progess,170.66
89166,Work In Progess,169.52
89168,Work In Progess,170.86
91136,Work In Progess,171.69
91137,Work In Progess,170.69
89499,Work In Progess,169.88
87638,Work In Progess,171.86
89061,Work In Progess,171.7
90192,Work In Progess,169.55
91722,Work In Progess,170.73
88737,Work In Progess,170.79
89429,Work In Progess,171.09
87207,Work In Progess,170.59
89178,Work In Progess,170.1
87538,Work In Progess,171.15
90818,Work In Progess,171.19
89508,Work In Progess,170.36
89726,Work In Progess,170.78
89063,Work In Progess,170.2
90052,Work In Progess,170.03
88633,Work In Progess,169.52
88857,Work In Progess,169.63
88854,Work In Progess,170.37
87217,Work In Progess,170.78
89188,Work In Progess,171.05
87548,Work In Progess,170.41
91593,Work In Progess,169.79
88862,Work In Progess,171.66
89844,Work In Progess,171.07
89665,Work In Progess,171.21
90463,Work In Progess,171.2
87699,Work In Progess,171.63
88757,Work In Progess,171.33
88864,Work In Progess,170.46
87227,Work In Progess,170.5
89525,Work In Progess,170.16
89197,Work In Progess,170.44
90179,Work In Progess,171.43
90618,Work In Progess,170.18
90218,Work In Progess,170.89
89238,Work In Progess,171.26
89564,Work In Progess,169.59
89239,Work In Progess,171.31
90402,Work In Progess,169.7
88874,Work In Progess,170.61
87237,Work In Progess,169.95
90189,Work In Progess,170.62
89533,Work In Progess,169.91
90008,Work In Progess,170.83
86404,Work In Progess,170.17
90079,Work In Progess,170.99
89248,Work In Progess,170.26
89574,Work In Progess,170.1
91069,Work In Progess,169.53
86409,Work In Progess,170.28
88669,Work In Progess,171.48
87247,Work In Progess,171.34
89545,Work In Progess,170.97
89323,Work In Progess,171.16
89328,Work In Progess,170.73
88892,Work In Progess,170.96
91732,Work In Progess,170.38
90311,Work In Progess,170.53
90421,Work In Progess,169.76
89441,Work In Progess,169.75
91773,Work In Progess,171.02
88679,Work In Progess,171.17
87257,Work In Progess,170.93
89555,Work In Progess,171.01
90027,Work In Progess,171.43
90718,Work In Progess,169.91
90248,Work In Progess,169.37
89994,Work In Progess,170.91
89449,Work In Progess,170.99
90321,Work In Progess,170.1
89484,Work In Progess,170.41
91089,Work In Progess,171.22
87047,Work In Progess,171.57
87267,Work In Progess,171.79
87738,Work In Progess,170.76
90986,Work In Progess,170.26
90038,Work In Progess,169.37
88944,Work In Progess,169.6
91097,Work In Progess,170.22
89605,Work In Progess,170.82
89349,Work In Progess,171.43
88694,Work In Progess,169.83
90443,Work In Progess,169.5
89716,Work In Progess,170.4
89318,Work In Progess,169.43
